        Frequency / MHz                Z1,1/abs,linear
                87.50125                       133.52521
                87.60124                       132.44064
                87.70123                        131.3631
                87.80122                       130.29249
                87.90121                       129.22873
                 88.0012                       128.17171
                88.10119                       127.12135
                88.20118                       126.07754
                88.30117                       125.04021
                88.40116                       124.00926
                88.50115                        122.9846
                88.60114                       121.96615
                88.70113                       120.95383
                88.80112                       119.94754
                88.90111                       118.94722
                 89.0011                       117.95277
                89.10109                       116.96412
                89.20108                        115.9812
                89.30107                       115.00391
                89.40106                       114.03219
                89.50105                       113.06597
                89.60104                       112.10517
                89.70103                       111.14971
                89.80102                       110.19953
                89.90101                       109.25456
                  90.001                       108.31472
                90.10099                       107.37995
                90.20098                       106.45019
                90.30097                       105.52536
                90.40096                        104.6054
                90.50095                       103.69024
                90.60094                       102.77983
                90.70093                        101.8741
                90.80092                       100.97299
                90.90091                       100.07643
                 91.0009                       99.184376
                91.10089                       98.296761
                91.20088                       97.413528
                91.30087                       96.534619
                91.40086                       95.659979
                91.50085                        94.78955
                91.60084                        93.92328
                91.70083                       93.061113
                91.80082                       92.202995
                91.90081                       91.348876
                 92.0008                       90.498701
                92.10079                       89.652421
                92.20078                       88.809984
                92.30077                       87.971341
                92.40076                       87.136442
                92.50075                       86.305239
                92.60074                       85.477683
                92.70073                       84.653728
                92.80072                        83.83334
                92.90071                       83.016459
                 93.0007                        82.20304
                93.10069                       81.393038
                93.20068                       80.586408
                93.30067                       79.783107
                93.40066                       78.983091
                93.50065                       78.186318
                93.60064                       77.392745
                93.70063                       76.602331
                93.80062                       75.815034
                93.90061                       75.030814
                 94.0006                       74.249631
                94.10059                       73.471444
                94.20058                       72.696215
                94.30057                       71.923905
                94.40056                       71.154476
                94.50055                        70.38789
                94.60054                       69.624108
                94.70053                       68.863096
                94.80052                       68.104815
                94.90051                        67.34923
                 95.0005                       66.596304
                95.10049                       65.846004
                95.20048                       65.098293
                95.30047                       64.353138
                95.40046                       63.610503
                95.50045                       62.870356
                95.60044                       62.132663
                95.70043                       61.397391
                95.80042                       60.664508
                95.90041                        59.93398
                 96.0004                       59.205776
                96.10039                       58.479865
                96.20038                       57.756215
                96.30037                       57.034795
                96.40036                       56.315575
                96.50035                       55.598523
                96.60034                       54.883611
                96.70033                       54.170809
                96.80032                       53.460087
                96.90031                       52.751416
                 97.0003                       52.044767
                97.10029                       51.340112
                97.20028                       50.637422
                97.30027                        49.93667
                97.40026                       49.237827
                97.50025                       48.540867
                97.60024                       47.845763
                97.70023                       47.152487
                97.80022                       46.461012
                97.90021                       45.771313
                 98.0002                       45.083363
                98.10019                       44.397136
                98.20018                       43.712607
                98.30017                       43.029751
                98.40016                       42.348541
                98.50015                       41.668953
                98.60014                       40.990963
                98.70013                       40.314545
                98.80012                       39.639676
                98.90011                       38.966331
                 99.0001                       38.294487
                99.10009                       37.624119
                99.20008                       36.955204
                99.30007                        36.28772
                99.40006                       35.621642
                99.50005                       34.956949
                99.60004                       34.293616
                99.70003                       33.631622
                99.80002                       32.970945
                99.90001                       32.311562
                     100                       31.653451

