        Frequency / MHz                Z1,1/abs,linear
                83.90161                       372.69346
                 84.0016                         372.176
                84.10159                       371.66025
                84.20158                       371.14621
                84.30157                       370.63386
                84.40156                       370.12322
                84.50155                       369.61428
                84.60154                       369.10703
                84.70153                       368.60148
                84.80152                       368.09761
                84.90151                       367.59543
                 85.0015                       367.09494
                85.10149                       366.59613
                85.20148                         366.099
                85.30147                       365.60354
                85.40146                       365.10975
                85.50145                       364.61764
                85.60144                       364.12719
                85.70143                        363.6384
                85.80142                       363.15127
                85.90141                        362.6658
                 86.0014                       362.18197
                86.10139                        361.6998
                86.20138                       361.21927
                86.30137                       360.74038
                86.40136                       360.26312
                86.50135                        359.7875
                86.60134                        359.3135
                86.70133                       358.84113
                86.80132                       358.37038
                86.90131                       357.90125
                 87.0013                       357.43373
                87.10129                       356.96781
                87.20128                        356.5035
                87.30127                       356.04079
                87.40126                       355.57967
                87.50125                       355.12014
                87.60124                        354.6622
                87.70123                       354.20584
                87.80122                       353.75105
                87.90121                       353.29784
                 88.0012                       352.84619
                88.10119                       352.39611
                88.20118                       351.94758
                88.30117                       351.50061
                88.40116                       351.05518
                88.50115                        350.6113
                88.60114                       350.16896
                88.70113                       349.72815
                88.80112                       349.28888
                88.90111                       348.85112
                 89.0011                       348.41489
                89.10109                       347.98017
                89.20108                       347.54696
                89.30107                       347.11525
                89.40106                       346.68504
                89.50105                       346.25633
                89.60104                       345.82911
                89.70103                       345.40337
                89.80102                       344.97912
                89.90101                       344.55633
                  90.001                       344.13502
                90.10099                       343.71517
                90.20098                       343.29678
                90.30097                       342.87985
                90.40096                       342.46436
                90.50095                       342.05032
                90.60094                       341.63771
                90.70093                       341.22655
                90.80092                       340.81681
                90.90091                       340.40849
                 91.0009                       340.00159
                91.10089                       339.59611
                91.20088                       339.19203
                91.30087                       338.78935
                91.40086                       338.38808
                91.50085                       337.98819
                91.60084                        337.5897
                91.70083                       337.19259
                91.80082                       336.79685
                91.90081                       336.40249
                 92.0008                       336.00949
                92.10079                       335.61785
                92.20078                       335.22757
                92.30077                       334.83865
                92.40076                       334.45107
                92.50075                       334.06483
                92.60074                       333.67992
                92.70073                       333.29635
                92.80072                        332.9141
                92.90071                       332.53318
                 93.0007                       332.15356
                93.10069                       331.77526
                93.20068                       331.39827
                93.30067                       331.02257
                93.40066                       330.64817
                93.50065                       330.27506
                93.60064                       329.90324
                93.70063                       329.53269
                93.80062                       329.16342
                93.90061                       328.79542
                 94.0006                       328.42869
                94.10059                       328.06321
                94.20058                       327.69899
                94.30057                       327.33602
                94.40056                       326.97429
                94.50055                        326.6138
                94.60054                       326.25455
                94.70053                       325.89653
                94.80052                       325.53973
                94.90051                       325.18415
                 95.0005                       324.82979
                95.10049                       324.47663
                95.20048                       324.12469
                95.30047                       323.77394
                95.40046                       323.42438
                95.50045                       323.07602
                95.60044                       322.72884
                95.70043                       322.38285
                95.80042                       322.03803
                95.90041                       321.69438
                 96.0004                       321.35189
                96.10039                       321.01057
                96.20038                        320.6704
                96.30037                       320.33139
                96.40036                       319.99352
                96.50035                        319.6568
                96.60034                       319.32121
                96.70033                       318.98676
                96.80032                       318.65343
                96.90031                       318.32123
                 97.0003                       317.99015
                97.10029                       317.66018
                97.20028                       317.33132
                97.30027                       317.00357
                97.40026                       316.67691
                97.50025                       316.35135
                97.60024                       316.02689
                97.70023                       315.70351
                97.80022                       315.38121
                97.90021                       315.05999
                 98.0002                       314.73984
                98.10019                       314.42076
                98.20018                       314.10275
                98.30017                       313.78579
                98.40016                       313.46989
                98.50015                       313.15504
                98.60014                       312.84124
                98.70013                       312.52848
                98.80012                       312.21676
                98.90011                       311.90607
                 99.0001                        311.5964
                99.10009                       311.28777
                99.20008                       310.98015
                99.30007                       310.67355
                99.40006                       310.36796
                99.50005                       310.06338
                99.60004                        309.7598
                99.70003                       309.45722
                99.80002                       309.15564
                99.90001                       308.85505
                     100                       308.55544

