        Frequency / MHz                Z1,1/abs,linear
                93.70063                        2856.764
                93.80062                       2790.8523
                93.90061                       2727.9384
                 94.0006                       2667.8228
                94.10059                       2610.3236
                94.20058                       2555.2741
                94.30057                       2502.5214
                94.40056                       2451.9252
                94.50055                        2403.356
                94.60054                       2356.6949
                94.70053                       2311.8317
                94.80052                       2268.6646
                94.90051                       2227.0995
                 95.0005                       2187.0489
                95.10049                       2148.4316
                95.20048                       2111.1722
                95.30047                       2075.2003
                95.40046                       2040.4504
                95.50045                       2006.8613
                95.60044                       1974.3758
                95.70043                       1942.9405
                95.80042                       1912.5053
                95.90041                       1883.0231
                 96.0004                         1854.45
                96.10039                       1826.7445
                96.20038                       1799.8676
                96.30037                       1773.7828
                96.40036                       1748.4556
                96.50035                       1723.8533
                96.60034                       1699.9453
                96.70033                       1676.7026
                96.80032                       1654.0978
                96.90031                       1632.1049
                 97.0003                       1610.6994
                97.10029                        1589.858
                97.20028                       1569.5588
                97.30027                       1549.7807
                97.40026                        1530.504
                97.50025                       1511.7098
                97.60024                       1493.3802
                97.70023                       1475.4981
                97.80022                       1458.0473
                97.90021                       1441.0123
                 98.0002                       1424.3785
                98.10019                       1408.1317
                98.20018                       1392.2587
                98.30017                       1376.7466
                98.40016                       1361.5832
                98.50015                       1346.7569
                98.60014                       1332.2565
                98.70013                       1318.0714
                98.80012                       1304.1913
                98.90011                       1290.6065
                 99.0001                       1277.3076
                99.10009                       1264.2857
                99.20008                       1251.5322
                99.30007                       1239.0388
                99.40006                       1226.7977
                99.50005                       1214.8011
                99.60004                        1203.042
                99.70003                       1191.5131
                99.80002                       1180.2079
                99.90001                       1169.1198
                     100                       1158.2427

